token_address,approval_block,attack_block,usd_loss,attack_hash,approval_hash,malicious_contract
0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,151078124,151078172,-116.73567158341622,0x5972649e45bad6427d8e65603782f86164758fea720a4b00d6065c57039cd8c0,0xcf0eb04468938ca1a86ee9e0b27be784c9bd6bceb922dd177ea3afff02f3ab36,0x0a787e0de2276c76c4a7fe5870edaef2f9741263
0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,157466558,157466603,-999.3815824376245,0x3c81f6ef0a4abe7e01e9aefe336efbae2a6f274fc3ffd56c52e389468fef3e9a,0xe878fce0ad7fd478fd5da66545e7d95a538777705cb4e6651113dfdbbc4a4f32,0x872a1f2279ac8720037e22521bb9f16af6269f00
0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,154416361,154416414,-1155.6883751329838,0xfa695efc5031f4e068c8c723734b4f74b0e0e19b3ed9cd062d03b3d4d2fbb47e,0xcc22ab5f20fc59302cd3098d59bcc39769497208092ebc7738eb53c27b8a0d52,0x66e7039840a7b0c2677f1edcd7f13ecbea0f1b43
0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,150852119,150852160,-87.89476955320428,0xbb93288faab3c00af8f9fb121de8f006c89ee4eb527c71ca560458775eadba5c,0xc13eeb36ec4730bcd883ecd344f6ec0cec97df562b105418f9707181c5b366b3,0x73e6ba2540e6b49464a33e79756bee696db894bd
0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,157408111,157408159,-1237.5280284256241,0xa745aae71b0f2322bcf10fb218bf3acefe9c007a3e6ed7eb25463c947992c353,0xc224768214e51c17bef6a63fe8fa321fb0d9095854d79682872049c02e5696cb,0x5887097ceb11baa40d993e21346acd2573efdd8d
0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,157323030,157323082,-42.057216236094526,0xd41cc1c952b047c95cd22e6e0ac3e51459d716c5a021029d58d027326ee9e5e5,0x4d3620df50582d3833f754d5c4c194b1138451b18082b41fc207a5e12ca5f98d,0x92afba476e8758941a790a8e8e8d658dc693610d
0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,157323030,157323082,-42.057216236094526,0xd41cc1c952b047c95cd22e6e0ac3e51459d716c5a021029d58d027326ee9e5e5,0x4d3620df50582d3833f754d5c4c194b1138451b18082b41fc207a5e12ca5f98d,0x92afba476e8758941a790a8e8e8d658dc693610d
0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,154424983,154425034,-110.67629898097786,0xa77c3c098365d305cef918ebd7d4a7645fb67988e18cb46fcbec538d035e24af,0xe53f2867d01bb432898b376c0bd18a32c101234132e2ba52a35116fd35185263,0xaef050a7b0afb03e5cdc8c686f1add72218a2532
0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,157961750,157961801,-126.90175994997014,0x17bf51d04c6ca07248301a482ad05f856aff6150f39a04a605421589b243b9a3,0xf9ccc42b18d7d02fc1fe5420759ff9d9bb824360b4862cdd12f6bb327aaedde8,0xc016ecb9a3b049232e4a9b3659c5f61328ca04d1
0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,157961750,157961801,-126.90175994997014,0x17bf51d04c6ca07248301a482ad05f856aff6150f39a04a605421589b243b9a3,0xf9ccc42b18d7d02fc1fe5420759ff9d9bb824360b4862cdd12f6bb327aaedde8,0xc016ecb9a3b049232e4a9b3659c5f61328ca04d1
